16: 84,66,83,41,32,92,39,62,88,38,19,45,47,20,25,94,4,9,16,55,50,81,61,77,3,73,89,91,54,70,42,34,36,78,95,43,87,12,2,15,18,93,22,17,33,65,60,97,5,46,82,28,10,74,79,48,96,51,31,69,27,14,75,23,49,11,35,72,63,85,24,71,44,57,64,90,99,13,80,98,67,0,6,8,21,76,7,53,37,52,86,1,30,26,59,56,40,29,68,58,
17: 68,80,73,53,35,48,34,2,33,71,49,77,92,4,59,22,19,21,90,84,43,41,6,69,87,99,95,56,72,42,27,18,37,52,36,7,91,94,12,97,8,65,9,70,1,96,26,85,54,50,28,3,66,61,13,88,78,83,75,17,24,76,55,23,29,14,0,30,86,5,40,57,81,62,15,51,20,39,47,67,25,63,93,11,82,79,98,58,10,89,32,38,31,46,44,74,16,45,64,60,
18: 71,74,88,35,91,38,49,27,57,23,21,39,84,90,64,31,6,36,66,73,3,61,75,1,42,34,89,62,51,15,95,32,92,24,26,16,80,54,76,28,2,72,97,68,44,4,18,99,82,79,60,25,17,5,83,50,78,20,22,67,47,59,65,45,40,58,81,14,19,48,96,41,30,13,0,46,53,98,63,85,77,37,94,52,9,87,93,86,11,69,29,10,8,43,55,70,56,12,33,7,
19: 26,72,30,12,57,34,47,53,66,33,77,74,45,55,50,29,65,16,99,1,11,41,2,17,25,82,32,67,23,7,86,49,79,10,98,90,40,97,70,36,84,6,8,95,44,83,54,59,4,71,81,58,14,37,28,38,0,20,43,76,3,22,64,15,75,19,5,56,35,88,27,96,87,60,21,91,46,63,18,51,39,94,31,93,52,78,24,42,80,85,9,13,61,68,92,48,69,73,62,89,
20: 87,95,51,38,85,27,11,69,17,77,58,62,90,54,1,92,29,74,48,21,18,53,5,42,36,63,66,15,2,56,86,39,7,19,24,13,75,32,98,4,9,3,14,97,37,55,64,61,6,22,94,31,28,99,25,8,59,49,65,16,71,89,91,67,34,82,12,88,50,68,33,23,73,93,80,30,57,0,46,79,96,40,43,26,78,41,52,76,84,10,81,70,20,35,45,72,60,44,83,47,
21: 78,63,85,3,62,76,36,52,59,83,22,46,28,21,9,47,33,74,64,41,95,7,90,57,53,29,10,91,13,42,67,20,97,71,27,60,77,68,17,44,93,81,8,5,72,1,48,16,87,30,24,69,99,96,31,66,43,51,11,86,80,15,88,38,70,35,6,19,58,37,61,18,82,55,50,0,54,26,75,40,89,12,2,34,25,73,84,79,23,92,49,98,4,39,65,32,14,45,94,56,
22: 50,65,10,17,75,34,67,48,70,72,46,37,39,18,32,4,83,9,77,51,7,19,98,60,35,94,56,49,96,6,78,82,53,85,81,42,74,21,29,13,63,22,0,97,86,76,15,91,88,92,36,47,71,12,55,20,16,33,2,58,24,31,52,1,5,93,38,80,3,73,27,54,84,23,69,99,30,57,44,26,68,8,64,61,45,41,25,66,43,89,87,11,40,95,79,62,59,90,14,28,
23: 45,7,26,71,80,93,14,76,88,55,13,61,73,34,32,24,49,82,75,23,72,10,38,30,11,78,56,83,59,19,84,44,54,48,85,94,8,74,40,81,3,0,52,62,27,89,95,12,25,6,29,15,28,9,35,21,96,50,5,57,77,86,91,43,64,2,60,58,22,1,66,98,41,4,17,33,47,18,39,63,92,69,20,97,46,36,53,79,99,67,65,90,87,42,68,37,31,70,51,16,
24: 58,37,45,16,39,34,43,56,73,4,49,29,91,97,60,77,57,8,99,22,88,66,74,23,5,69,30,86,50,95,84,52,80,93,36,18,33,0,44,40,12,98,92,25,10,78,20,54,9,41,27,79,90,72,94,31,87,81,26,68,15,46,85,1,51,63,71,42,21,2,6,14,28,7,89,61,35,67,19,75,11,59,24,76,32,47,13,17,53,62,70,38,3,82,64,55,65,96,48,83,
25: 51,64,42,19,90,16,37,32,88,66,7,53,55,77,63,61,9,35,22,74,78,50,70,56,29,95,40,18,97,59,98,6,31,3,0,69,20,47,62,93,84,39,15,26,79,81,96,23,67,87,58,71,30,65,91,5,33,11,1,54,73,13,25,10,45,72,46,38,89,41,92,99,57,82,76,36,68,8,60,94,80,2,21,86,43,17,48,12,75,83,27,4,14,28,52,24,34,85,49,44,
26: 81,50,85,20,4,55,39,8,13,28,76,47,19,36,49,77,48,35,32,96,60,72,10,7,11,51,90,57,31,67,87,42,99,93,6,66,34,53,59,5,95,33,12,71,17,74,25,56,75,61,45,18,16,22,91,0,52,43,82,98,2,21,15,83,1,73,23,44,65,3,64,27,37,88,80,97,9,79,63,89,24,94,62,29,46,78,69,41,92,70,58,14,68,84,26,30,54,86,38,40,
27: 66,23,41,82,40,67,77,88,18,2,52,19,25,50,39,65,85,34,78,17,61,20,37,11,64,74,72,83,87,57,1,26,38,94,58,14,69,28,91,84,16,27,89,32,75,13,6,0,49,15,98,60,81,96,54,36,79,4,21,8,90,12,76,95,99,92,5,10,35,31,86,97,56,9,30,47,45,59,48,53,44,93,43,63,3,33,51,29,71,62,24,22,70,68,46,80,73,42,55,7,
28: 8,45,77,64,70,44,37,95,31,47,60,75,85,38,76,15,48,30,59,88,24,66,6,25,52,97,72,90,7,96,63,14,28,73,41,91,42,26,12,94,83,1,61,16,86,55,23,58,9,4,2,32,20,89,11,33,36,87,53,50,54,5,27,10,93,74,35,79,17,39,57,0,99,78,71,21,98,18,34,3,68,82,46,69,51,19,13,29,81,92,65,49,40,43,56,67,62,22,80,84,
29: 27,9,6,97,18,83,80,61,39,55,43,24,21,53,44,74,88,58,14,51,56,71,93,5,63,70,29,2,8,45,52,99,87,84,78,25,73,57,11,7,31,60,48,26,96,98,75,3,33,10,13,72,62,32,92,36,40,0,50,47,65,68,79,86,35,15,81,69,66,34,37,22,12,91,28,4,42,76,38,49,17,82,1,59,95,54,19,64,85,67,90,77,41,20,16,89,30,23,46,94,
30: 79,84,46,57,69,37,61,58,60,65,14,26,11,43,7,74,13,99,68,20,32,89,27,72,96,88,92,56,34,53,8,39,12,3,95,93,52,62,28,41,86,6,85,81,10,1,55,45,15,23,21,42,38,80,50,9,25,75,19,90,36,33,83,91,59,40,51,17,71,31,5,82,4,18,66,97,22,87,0,98,35,63,29,47,78,2,49,70,24,30,77,64,76,44,94,48,73,54,16,67,
31: 90,80,44,48,68,49,7,27,75,79,67,38,95,18,47,65,29,53,57,87,10,50,26,88,0,77,32,62,40,91,99,54,64,33,92,98,74,93,35,8,19,21,89,52,60,55,9,22,15,1,41,13,34,96,3,85,71,78,39,58,82,4,12,16,37,73,94,61,25,23,17,5,86,59,45,43,46,69,56,72,36,66,84,42,14,51,28,70,6,24,97,63,31,81,30,20,83,2,11,76,
32: 42,74,52,49,68,86,11,76,95,69,57,59,32,64,47,98,46,39,37,44,54,50,84,14,85,26,82,16,40,36,34,99,70,3,12,87,13,78,41,56,48,51,17,80,38,90,81,1,97,20,30,7,96,93,67,2,4,72,89,91,24,28,71,35,23,25,94,9,33,43,15,10,45,58,60,62,73,65,8,77,31,83,18,21,79,66,92,6,22,29,53,5,27,61,63,19,75,55,88,0,
33: 35,58,38,90,46,16,99,92,87,67,55,74,4,20,60,24,66,97,6,44,28,68,59,89,23,78,12,53,25,22,91,86,84,65,34,10,13,33,48,79,54,11,73,21,64,62,41,32,8,93,7,69,15,94,57,3,17,31,26,80,2,77,63,9,40,36,56,96,83,0,76,29,37,5,18,27,95,14,19,81,52,75,51,72,39,98,50,71,61,1,88,70,45,42,85,49,47,30,43,82,
34: 25,90,49,62,13,68,47,60,81,71,50,31,0,7,82,89,77,95,46,65,58,93,52,88,6,43,23,16,35,96,40,30,51,75,37,99,1,87,83,61,14,36,97,79,73,45,2,59,10,70,98,86,63,28,3,21,19,29,8,38,27,67,78,32,54,66,57,5,91,74,84,56,26,15,18,34,9,24,4,20,64,94,80,22,76,17,72,33,41,44,42,39,11,53,55,12,92,48,85,69,
35: 53,77,52,39,45,4,29,62,57,54,70,65,99,51,96,86,79,83,64,48,94,73,37,81,20,15,93,25,0,21,9,78,38,27,55,26,95,42,75,63,67,10,46,14,24,2,28,50,8,17,98,84,40,92,68,32,90,97,41,91,13,11,80,12,19,87,59,23,30,89,71,6,36,82,69,49,88,43,18,60,5,66,47,1,7,33,31,16,85,76,3,58,34,44,22,56,74,35,61,72,
36: 37,63,76,87,48,15,6,82,80,67,86,31,72,53,36,18,39,5,51,44,61,28,52,62,93,70,22,79,84,95,49,92,40,50,7,90,0,65,97,14,58,21,78,64,13,88,99,56,29,2,81,8,98,3,19,66,12,42,24,85,89,9,96,30,77,43,38,4,45,23,17,69,74,41,20,91,75,71,54,94,73,55,33,26,16,1,57,10,46,68,11,35,27,34,83,47,59,25,32,60,
37: 20,50,71,55,27,76,39,37,96,24,60,57,84,64,48,52,75,4,56,82,3,31,14,63,25,41,11,53,81,85,35,38,44,69,89,12,97,6,77,93,43,16,87,17,86,40,70,61,80,1,22,99,7,94,36,8,23,65,42,5,59,32,51,98,18,92,72,30,26,2,95,21,33,73,10,68,13,47,91,9,45,90,62,28,19,49,34,66,54,46,78,67,83,79,88,15,74,29,58,0,
38: 60,65,54,73,99,35,44,0,26,37,13,30,12,55,90,59,43,40,80,48,42,16,96,86,63,83,67,84,3,97,14,7,29,87,58,56,45,11,51,19,46,81,1,47,69,91,32,5,62,6,23,34,2,88,15,89,21,93,49,38,22,27,72,33,79,10,4,78,53,68,24,8,28,75,61,64,66,18,85,77,74,52,98,95,92,31,82,36,70,94,50,39,20,71,57,76,9,41,17,25,
39: 48,72,58,91,95,60,32,73,78,24,97,29,17,57,30,34,96,59,56,49,44,98,33,43,85,62,19,36,50,23,53,38,68,18,93,8,26,13,83,3,65,94,42,82,2,51,11,14,75,77,27,7,64,84,89,46,99,90,87,0,92,71,76,9,67,28,1,55,22,70,45,88,31,15,21,61,16,5,35,10,40,80,52,63,79,69,20,37,54,41,39,6,66,25,47,74,12,86,4,81,
40: 27,50,47,98,94,10,81,19,62,43,61,35,77,26,45,84,49,83,54,69,75,53,28,37,86,44,78,91,16,18,25,92,76,5,8,29,32,80,64,14,97,70,52,2,31,12,30,9,95,17,4,89,87,56,39,6,72,55,58,23,13,60,79,93,41,73,59,82,24,51,90,63,7,46,96,11,21,0,48,36,1,3,68,20,88,66,38,42,71,33,99,67,22,40,85,74,34,57,15,65,
41: 23,12,56,74,5,36,91,48,68,71,29,55,52,99,30,15,53,16,57,44,7,72,35,49,14,75,64,79,34,98,85,67,20,38,31,2,50,10,81,96,88,9,54,17,66,22,39,82,6,76,32,83,4,95,84,63,90,42,86,19,70,33,27,25,73,89,47,1,11,18,87,51,92,28,37,78,94,46,26,24,3,0,97,59,40,77,65,62,45,93,41,80,58,43,8,21,13,61,69,60,
42: 36,83,35,70,48,14,38,67,50,61,69,60,86,21,3,99,39,43,65,53,55,92,46,96,42,24,76,23,15,17,75,0,16,90,54,64,40,27,19,95,81,87,73,68,7,56,44,63,78,28,4,79,91,29,31,77,94,6,98,80,20,32,89,49,1,57,12,22,13,88,82,62,37,34,71,41,59,84,58,52,93,74,5,25,8,85,18,72,9,51,47,97,33,10,2,11,66,45,26,30,
43: 27,25,62,47,94,85,57,38,71,64,43,28,60,49,51,1,59,15,74,68,98,10,63,11,97,84,18,31,40,4,56,36,82,16,54,69,46,99,77,13,20,6,70,65,55,14,88,7,32,17,95,23,3,48,30,22,96,72,93,66,45,79,19,86,42,90,37,29,2,9,78,87,81,73,21,89,34,67,5,75,83,80,61,8,39,91,52,50,12,33,92,44,41,24,0,76,35,53,26,58,
44: 29,59,85,80,41,44,67,62,1,47,69,77,82,8,3,66,12,51,34,99,94,32,53,27,14,65,95,24,74,93,36,2,52,56,75,97,63,20,88,39,21,6,87,48,0,70,79,57,7,37,30,19,43,83,89,17,54,10,13,23,4,45,61,11,92,40,81,91,28,42,96,84,5,25,86,22,16,26,15,58,72,90,68,55,35,31,71,64,46,50,18,78,9,38,60,49,98,33,76,73,
45: 41,46,3,36,52,61,75,90,55,84,42,48,73,13,28,97,93,83,15,70,8,49,68,21,47,2,32,35,59,82,50,85,54,16,4,19,99,95,27,1,79,62,91,33,31,5,96,20,44,58,80,17,9,57,45,23,67,60,30,78,86,12,10,76,98,18,25,92,37,51,87,65,26,40,89,39,69,38,6,81,24,66,14,88,11,63,22,94,53,64,71,43,29,34,0,74,72,77,56,7,
46: 2,31,88,94,55,76,89,57,53,28,63,38,46,22,30,26,86,60,81,74,19,49,11,20,92,79,36,13,0,47,35,75,23,18,54,39,12,61,25,87,99,42,8,78,34,41,95,6,80,62,73,97,4,16,3,96,59,15,98,21,67,82,68,71,48,10,83,27,90,40,52,14,7,37,43,70,24,91,51,56,9,32,50,64,77,65,33,5,58,29,1,69,45,85,44,93,84,17,72,66,
47: 74,60,21,7,84,77,72,91,85,59,43,2,33,35,55,98,94,99,46,27,13,63,29,48,0,38,1,28,31,41,30,54,9,81,52,19,14,95,49,88,69,51,15,37,78,90,26,73,18,79,8,89,87,3,11,75,70,97,47,96,42,16,86,10,17,92,71,62,53,67,34,32,40,61,57,4,20,64,12,44,39,80,25,23,76,66,22,83,50,58,56,24,82,6,68,5,93,36,65,45,
48: 73,63,82,41,38,44,34,24,7,62,18,94,91,97,61,47,79,68,32,22,31,1,11,36,5,0,57,19,40,65,74,46,98,12,64,17,60,86,78,9,95,48,30,4,69,72,10,13,21,50,87,80,45,8,75,3,23,99,54,27,6,96,53,28,70,88,43,26,77,89,92,90,66,15,58,93,76,37,2,29,20,67,51,59,55,42,33,39,85,52,35,16,14,83,56,25,81,84,49,71,
49: 84,13,43,0,3,90,96,54,89,97,48,40,17,83,36,18,22,37,51,88,60,73,78,12,47,15,50,25,70,45,16,10,92,59,87,85,75,64,26,31,49,99,24,34,38,30,77,72,55,81,5,9,39,57,19,2,6,65,94,20,79,7,80,27,1,93,62,67,98,44,71,82,14,35,42,56,53,11,21,33,63,76,95,4,86,8,46,28,58,61,74,69,41,32,68,23,52,29,91,66,
50: 67,49,43,57,79,66,88,36,53,14,86,58,45,22,4,59,24,70,33,87,2,44,64,41,38,16,1,76,80,92,62,17,27,91,5,18,95,0,72,52,12,25,99,42,83,69,89,98,84,6,90,7,30,3,85,71,37,31,20,94,15,61,56,48,74,68,11,9,75,28,50,19,40,8,96,26,97,46,51,23,29,34,13,81,21,73,82,47,77,65,60,78,93,54,10,35,32,55,39,63,
51: 30,77,52,40,67,44,62,28,78,43,32,42,57,33,79,68,24,55,70,51,94,5,10,87,53,91,80,54,61,19,98,0,34,26,4,2,60,83,35,99,75,92,3,84,20,22,59,18,12,7,90,23,47,39,97,56,1,73,17,64,96,46,36,82,71,15,89,50,11,25,49,86,37,27,16,93,63,45,74,8,21,14,9,29,65,85,48,76,66,69,41,38,58,31,88,13,95,72,6,81,
52: 53,69,11,17,47,89,52,86,73,50,57,41,4,96,42,23,85,78,31,16,22,45,1,60,74,5,64,49,15,91,33,30,87,0,38,68,14,25,6,79,94,67,3,63,20,90,27,98,83,88,82,93,71,36,26,44,92,39,13,84,54,72,77,34,10,65,59,8,58,19,76,7,35,18,95,29,62,51,37,70,12,21,40,2,80,28,81,99,48,66,75,56,97,24,46,32,9,61,55,43,
53: 55,64,8,70,62,79,88,72,61,50,97,60,25,47,85,38,75,63,82,45,7,21,27,96,10,56,42,35,17,58,26,91,22,30,4,9,69,84,90,31,3,20,74,24,2,5,40,57,28,53,93,99,36,65,29,23,71,0,78,98,95,11,80,34,81,12,68,66,6,46,77,59,41,92,18,48,32,86,54,14,37,43,13,76,1,83,89,33,52,67,51,73,19,94,15,44,87,49,16,39,
54: 65,58,31,90,41,32,46,84,55,16,19,94,62,68,95,20,33,51,49,77,91,57,81,5,7,79,71,60,48,61,52,1,4,6,86,37,85,36,15,17,96,53,9,69,13,73,34,88,38,97,8,3,27,18,54,14,10,87,44,83,0,99,26,56,89,76,74,43,24,30,64,12,67,22,11,98,47,21,59,66,42,82,45,72,80,40,29,2,92,63,23,70,39,35,78,75,93,50,28,25,
55: 69,44,23,36,59,79,32,71,49,39,10,0,24,47,87,90,65,63,96,13,57,53,85,99,80,77,35,86,6,43,40,56,51,26,16,21,5,14,30,4,88,45,92,42,83,17,33,20,18,67,48,46,1,84,55,3,62,8,41,72,76,58,29,27,9,89,73,94,28,98,93,91,22,75,2,66,81,31,52,54,12,25,50,68,37,64,82,95,78,70,74,38,34,7,97,61,19,15,60,11,
56: 38,64,67,94,35,22,39,26,85,91,71,25,84,21,49,47,70,61,92,5,60,32,13,27,83,51,76,19,90,29,58,9,11,31,14,81,75,46,98,15,42,16,43,30,54,88,62,77,73,6,63,69,99,82,23,4,93,72,17,79,55,97,86,56,7,3,89,12,57,40,52,34,0,95,18,96,41,80,50,8,10,65,59,1,78,68,44,53,24,74,37,87,2,66,20,28,36,48,33,45,
57: 95,25,34,46,9,23,28,30,4,0,76,69,57,50,11,63,35,29,47,70,81,60,84,12,7,2,93,52,59,94,45,67,1,6,75,85,20,53,14,37,8,58,88,64,96,99,27,80,54,5,17,98,31,97,40,13,90,56,3,79,24,65,89,51,71,43,19,78,68,72,18,66,10,87,83,22,15,38,33,92,74,82,42,49,26,44,32,61,16,39,77,21,41,73,48,36,86,62,55,91,
58: 47,52,91,42,88,98,44,79,63,89,75,55,53,1,77,22,20,51,39,69,81,35,57,66,14,26,28,93,85,4,13,59,31,97,30,32,12,40,56,84,29,21,74,3,92,99,76,33,71,10,67,49,8,72,94,19,2,86,68,96,23,54,11,36,18,70,45,41,16,95,62,43,6,60,82,90,5,83,46,17,24,48,25,38,65,27,9,0,73,58,37,61,50,64,78,15,87,34,80,7,
59: 61,25,38,76,46,40,15,52,29,71,3,91,58,78,81,68,33,56,66,44,49,43,30,12,47,96,67,5,32,72,82,59,83,73,93,54,39,1,95,86,8,10,2,19,23,27,64,31,50,16,7,84,65,79,42,11,26,88,90,75,14,24,6,55,98,85,60,41,13,18,97,36,4,74,89,28,53,0,63,9,80,92,69,45,20,57,37,77,17,35,21,87,99,51,22,70,62,34,48,94,
60: 38,76,79,36,58,0,53,69,60,66,51,16,88,31,21,64,67,2,97,32,68,15,43,19,24,33,4,25,57,49,89,6,75,72,61,96,86,13,29,73,80,14,95,74,99,37,48,82,18,77,10,22,17,83,98,87,45,40,55,39,84,78,9,62,8,28,52,23,42,91,71,3,56,35,93,65,11,34,90,94,47,85,92,26,12,7,63,27,81,70,1,44,46,41,30,59,20,5,50,54,
61: 91,94,52,84,27,88,10,17,30,3,42,48,51,62,75,12,2,15,64,28,38,57,98,83,13,45,89,41,58,69,71,59,16,6,50,36,60,39,92,65,99,20,4,85,78,74,33,82,54,25,67,14,95,19,26,55,8,40,23,86,72,5,87,22,77,70,7,49,1,44,73,29,93,80,9,24,18,31,46,32,47,96,81,63,53,66,97,34,79,37,35,21,0,43,11,90,56,61,68,76,
62: 63,2,88,20,33,62,50,78,12,94,24,67,60,3,75,66,96,41,34,77,72,28,91,87,30,45,68,0,54,99,16,13,37,71,74,1,38,84,5,23,36,10,85,73,15,32,22,6,51,70,11,69,97,81,53,86,19,98,43,52,58,26,4,35,7,80,49,21,79,17,14,9,42,92,82,27,76,89,55,57,25,61,95,93,40,8,39,44,83,64,48,46,31,29,56,59,47,65,90,18,
63: 56,45,67,61,57,47,14,83,40,42,15,29,90,64,41,60,80,91,48,76,27,18,65,1,93,53,97,16,37,50,23,55,95,70,3,9,2,33,69,19,17,26,88,25,38,0,34,51,49,24,62,87,63,82,6,78,43,92,71,54,85,31,81,73,86,99,28,7,4,59,84,30,32,20,11,46,8,94,13,58,36,44,74,22,5,39,77,35,52,72,89,75,68,66,96,98,10,21,79,12,
64: 95,55,16,68,8,79,70,25,47,81,50,42,36,86,2,67,24,28,44,56,69,40,17,65,34,94,85,75,5,62,53,15,76,91,64,32,18,93,11,74,45,82,78,71,99,7,35,98,22,43,19,21,48,80,88,13,54,89,1,97,72,51,12,84,63,14,0,59,39,37,10,6,87,30,96,3,92,9,57,26,73,90,27,38,20,31,66,41,29,33,49,58,23,4,60,46,52,61,83,77,
65: 73,35,20,40,65,22,12,67,82,78,4,57,74,97,39,50,59,33,77,95,15,76,94,11,23,38,45,31,49,69,53,36,79,84,30,44,89,51,8,63,21,85,18,81,86,6,48,54,34,0,91,5,83,98,27,88,16,72,80,17,61,1,42,93,2,92,14,96,55,62,26,13,19,47,29,37,66,60,28,71,90,46,10,32,9,24,75,99,70,87,43,58,56,52,25,41,64,3,7,68,
66: 64,95,54,34,84,46,48,55,14,52,98,70,6,32,83,10,62,19,53,23,7,9,12,44,92,61,49,82,45,85,77,63,16,67,56,60,66,1,3,37,15,2,79,17,21,25,4,30,75,0,89,59,20,69,80,27,35,11,78,28,93,42,58,41,74,47,13,91,24,76,36,99,29,40,88,5,65,8,96,50,39,18,73,94,87,71,86,72,81,90,38,26,97,33,57,68,22,43,51,31,
67: 77,17,69,21,23,26,79,31,20,45,54,4,68,61,15,78,91,83,22,47,94,99,90,93,44,40,85,74,41,62,19,53,55,65,5,0,97,33,75,64,43,67,39,12,28,18,84,6,25,95,11,9,63,98,2,72,3,66,37,35,89,27,92,16,71,60,30,73,50,52,8,51,57,36,88,1,76,82,32,10,48,24,49,70,59,34,96,81,58,87,14,46,7,13,80,29,38,42,86,56,
68: 30,68,39,12,91,59,79,9,42,66,73,24,78,85,58,6,62,22,37,41,32,13,72,64,19,77,54,31,61,27,90,46,87,7,65,2,92,14,67,26,8,1,3,33,29,48,45,10,84,63,89,86,49,69,25,80,11,99,23,15,56,5,82,44,4,88,74,43,18,95,34,98,20,94,52,55,51,47,40,21,53,60,93,71,0,36,96,70,57,28,83,75,17,38,76,81,50,97,16,35,
