42: 31,18,9,49,8,19,16,32,37,0,23,14,5,13,48,33,43,36,46,1,29,45,7,28,30,15,4,11,22,44,2,39,24,10,21,34,6,26,40,35,41,38,25,17,3,20,12,42,27,47,
43: 46,9,32,15,10,28,6,47,45,12,20,49,8,29,41,17,27,2,38,7,21,1,48,44,23,3,13,22,35,11,34,40,16,25,4,33,0,42,19,30,5,24,36,18,37,31,43,26,14,39,
44: 43,13,24,38,27,25,32,20,4,23,42,10,12,0,31,3,7,22,45,47,26,37,46,5,1,15,44,8,39,48,19,33,30,9,17,36,14,16,41,49,35,6,34,18,28,11,2,40,21,29,
45: 17,25,42,24,5,47,16,7,46,34,8,26,19,35,37,45,43,36,20,14,12,3,6,41,10,31,4,23,18,0,33,11,44,38,28,39,9,48,29,1,15,49,27,40,21,32,22,2,13,30,
46: 45,26,30,0,6,4,2,46,23,12,18,40,3,25,19,7,20,24,29,41,14,44,39,36,48,31,42,15,9,49,5,13,16,22,43,35,10,47,11,37,33,28,21,38,27,17,8,32,34,1,
47: 33,18,9,15,38,11,29,20,45,19,30,6,39,12,1,34,27,42,21,47,25,3,48,44,8,40,28,41,46,7,4,17,23,49,26,43,2,10,14,32,36,5,22,13,0,16,35,37,31,24,
48: 33,36,47,42,27,24,32,29,19,13,3,10,20,41,21,1,18,46,23,11,37,5,40,43,45,15,38,25,22,14,30,8,48,39,49,9,31,34,4,7,28,12,17,44,35,6,2,0,26,16,
49: 8,47,9,42,31,2,38,7,19,33,24,28,13,39,45,0,34,36,23,21,16,12,4,44,30,6,49,20,18,3,43,26,48,10,37,29,1,41,22,27,11,14,40,15,5,32,35,46,17,25,
50: 48,26,40,16,13,35,32,22,8,14,39,17,24,0,33,38,47,18,6,1,5,20,12,31,15,46,42,4,45,3,28,41,43,11,36,27,29,44,19,25,34,37,10,7,23,49,9,30,21,2,
51: 17,23,29,27,1,28,45,13,48,2,15,26,7,41,18,0,34,25,43,33,16,42,22,3,36,9,20,14,10,39,5,12,30,6,47,44,38,40,49,46,8,24,31,21,32,35,37,11,19,4,
52: 3,49,33,27,2,13,45,22,18,6,42,37,16,41,7,24,29,0,38,5,39,17,12,30,36,48,31,15,9,46,10,1,32,47,28,14,35,26,20,8,4,25,19,44,11,23,21,34,43,40,
53: 9,17,31,4,1,11,29,37,45,22,24,13,39,47,35,33,10,41,5,8,32,21,48,16,23,40,6,3,0,49,34,15,42,44,2,26,7,25,43,46,14,18,38,12,19,28,36,20,27,30,
54: 36,4,15,22,12,34,16,33,26,46,11,3,18,0,35,9,41,24,1,49,32,6,38,47,19,23,48,8,45,40,14,2,5,30,20,10,29,25,37,44,31,17,42,21,7,27,13,43,28,39,
55: 42,44,24,48,14,11,40,0,7,26,37,41,19,46,35,18,5,15,22,45,2,16,1,39,33,3,28,38,20,49,13,8,12,30,47,25,17,4,32,27,36,9,43,34,31,29,10,21,23,6,
56: 25,34,21,13,26,3,48,46,36,10,22,35,49,43,8,11,18,4,29,32,19,44,38,14,9,2,33,31,20,47,12,0,41,5,40,6,39,45,17,1,28,16,7,23,27,42,24,37,15,30,
57: 22,6,35,23,25,13,32,24,27,11,39,43,9,40,42,8,20,7,29,44,12,21,38,18,34,37,4,45,41,17,36,46,33,10,14,49,19,2,47,1,31,16,26,30,0,48,28,5,3,15,
58: 25,5,0,9,40,35,44,1,26,38,18,20,12,30,3,43,36,4,8,16,39,33,46,19,31,48,7,10,13,24,6,15,42,49,45,37,28,2,29,27,17,34,41,22,47,11,32,14,23,21,
59: 35,8,15,21,23,17,38,7,24,45,36,49,11,42,16,0,12,31,1,34,9,48,39,10,28,46,14,32,22,27,6,3,41,25,4,43,13,2,5,18,37,47,33,29,26,20,30,40,19,44,
60: 40,23,15,44,22,43,29,21,17,6,11,42,19,25,38,1,26,46,48,27,3,13,37,4,8,20,47,31,5,7,49,34,30,39,10,35,18,24,12,28,36,14,32,0,16,33,45,41,9,2,
61: 45,15,30,12,24,28,19,13,9,25,34,37,43,6,4,22,35,5,47,41,16,32,20,1,11,46,44,42,3,0,29,36,26,14,38,21,2,39,8,23,17,49,10,7,33,48,18,27,31,40,
62: 9,17,42,1,32,36,28,22,35,10,27,24,30,4,43,18,48,7,13,21,8,45,0,49,38,31,34,23,39,41,2,14,37,26,44,19,3,11,20,12,15,6,29,47,33,16,46,5,40,25,
63: 30,34,12,16,25,17,38,10,28,48,46,4,36,19,11,40,44,7,3,8,14,2,41,23,29,27,33,15,43,20,47,0,18,37,32,6,9,21,49,1,39,13,5,35,45,22,42,26,24,31,
64: 10,8,29,18,37,48,23,39,30,28,15,4,35,11,3,40,16,2,27,25,41,7,26,47,38,5,9,6,36,49,46,12,20,44,33,19,0,32,1,42,34,31,43,13,22,14,17,21,45,24,
65: 3,18,36,19,43,11,34,32,15,45,22,26,38,17,13,42,39,1,10,37,9,41,23,44,46,49,35,8,6,48,12,2,28,20,24,30,47,4,14,33,40,5,27,16,7,31,25,21,0,29,
66: 7,14,26,48,32,22,35,41,17,31,12,1,5,19,40,11,4,25,15,18,3,0,33,43,29,44,42,37,49,6,45,13,2,47,9,36,10,23,27,20,38,21,46,30,28,16,24,39,8,34,
67: 28,10,20,29,27,24,47,8,32,43,9,38,45,21,16,5,0,31,49,7,35,37,3,14,11,22,15,12,23,33,26,42,44,46,41,1,34,6,48,25,4,13,18,2,36,39,19,40,30,17,
68: 34,5,12,32,25,3,13,38,33,47,30,28,11,2,41,43,22,36,15,35,6,44,9,49,42,0,4,21,16,20,39,45,14,29,18,40,7,27,19,31,23,26,8,17,37,46,1,24,48,10,
69: 36,20,16,25,4,39,33,3,5,49,22,15,11,28,42,47,21,35,2,26,14,44,31,40,37,10,46,6,1,45,8,17,19,7,9,38,13,18,29,27,30,23,0,41,24,34,48,12,43,32,
70: 31,39,19,30,45,11,13,16,24,17,46,2,27,23,10,36,18,43,4,48,21,44,40,12,37,22,3,41,0,8,42,35,25,9,29,38,28,1,20,5,34,14,47,26,15,33,7,32,6,49,
71: 13,38,17,8,20,39,23,30,22,40,32,37,6,14,11,1,19,4,28,3,47,12,10,18,49,44,2,34,27,7,42,33,21,41,0,46,15,43,5,48,25,45,35,16,26,9,36,24,31,29,
72: 44,37,30,45,10,29,6,20,11,24,14,34,49,33,2,32,38,47,0,9,19,4,15,7,16,26,3,35,13,36,28,42,18,22,25,8,17,5,48,41,12,46,21,39,31,40,43,23,1,27,
73: 29,6,30,40,0,20,16,1,25,17,3,36,42,24,46,31,15,41,10,4,22,35,2,21,11,47,38,34,12,7,49,37,18,8,23,32,9,28,39,48,43,45,13,5,44,33,27,19,14,26,
74: 10,46,23,29,27,18,43,15,26,33,40,22,39,8,5,21,4,1,25,44,37,7,31,16,3,41,38,47,2,0,24,13,9,36,12,35,19,34,30,28,20,42,14,48,17,32,6,49,11,45,
