16: 4,76,44,50,74,69,94,96,57,77,61,30,45,59,20,93,89,51,73,75,42,33,10,6,3,0,49,34,54,22,29,81,53,68,36,55,13,11,5,80,56,19,82,87,58,83,98,17,28,43,63,38,62,92,99,85,25,23,15,88,9,37,86,66,2,90,21,72,52,97,65,60,35,91,14,46,67,16,1,71,31,78,24,79,70,41,32,95,7,48,27,18,64,40,84,39,8,26,12,47,
17: 46,79,38,34,88,58,69,49,36,59,71,18,87,83,35,3,10,44,2,67,15,70,81,31,41,80,61,37,66,9,13,98,52,97,85,78,62,14,24,68,27,32,55,16,8,99,91,53,26,82,21,92,96,93,6,30,60,57,19,73,76,64,17,75,56,90,23,89,40,54,63,12,39,84,4,1,77,33,74,48,29,25,11,45,42,50,95,47,0,65,22,72,94,28,7,20,86,43,51,5,
18: 12,32,30,52,43,76,73,37,68,94,56,48,26,35,58,70,40,1,74,4,22,57,91,18,83,75,25,0,60,69,65,96,51,3,67,11,13,99,44,86,47,89,21,53,31,49,98,6,36,9,15,66,95,87,79,7,14,20,41,82,54,78,80,61,84,39,77,2,64,17,42,63,81,55,23,5,45,33,28,92,71,27,8,72,85,93,19,62,50,46,29,88,34,38,97,16,24,90,59,10,
19: 12,29,56,34,87,38,50,11,70,25,47,5,61,86,31,97,55,89,76,1,68,44,78,41,58,67,69,24,48,75,77,92,37,3,74,49,23,33,16,94,13,62,7,93,0,98,72,19,57,60,91,64,9,36,21,90,66,63,39,43,8,6,17,51,65,15,20,96,4,88,85,22,2,52,99,10,40,53,18,82,54,81,42,45,83,32,35,26,95,79,59,28,84,46,71,80,14,30,73,27,
20: 54,25,87,83,88,76,33,6,77,67,59,85,37,3,51,38,34,78,49,63,26,16,98,7,60,8,65,82,43,18,11,52,42,93,41,92,32,14,97,48,73,89,62,29,35,15,96,1,4,12,91,13,45,17,5,55,72,99,86,46,71,2,0,80,9,94,24,69,40,81,68,44,47,61,66,27,22,90,75,53,19,31,39,23,64,79,28,58,70,50,56,10,95,36,30,74,21,57,20,84,
21: 74,38,43,73,10,87,44,36,4,95,78,33,48,24,71,47,59,89,60,35,27,96,3,77,32,8,86,75,12,52,91,51,97,68,84,17,63,46,15,85,19,66,7,67,49,58,98,11,41,2,81,13,53,20,69,25,34,29,14,9,88,82,76,21,6,1,54,28,23,40,55,0,5,64,61,93,22,57,18,83,70,16,99,80,94,26,72,79,31,62,42,65,30,37,39,90,56,45,92,50,
22: 83,10,48,30,91,46,56,42,59,95,38,67,96,27,66,74,69,15,50,37,64,40,13,5,82,61,29,7,45,99,35,65,55,14,20,92,75,77,22,43,52,49,90,88,68,12,0,19,11,86,8,28,51,18,44,97,41,58,84,32,16,72,78,31,85,98,73,80,1,6,2,17,87,93,3,54,70,60,21,71,76,26,23,53,94,25,81,34,36,4,79,62,89,9,63,39,47,33,57,24,
23: 29,63,66,92,14,61,54,56,36,70,88,12,45,35,96,81,59,80,58,34,89,1,16,11,27,0,64,78,30,71,55,91,67,17,57,32,26,6,46,86,72,37,23,98,3,9,77,47,22,25,94,62,93,40,73,48,90,4,19,75,87,82,18,68,43,50,15,2,5,52,13,97,76,28,8,53,83,10,41,39,24,33,99,74,49,21,44,85,38,84,60,20,69,31,42,7,95,79,51,65,
24: 66,44,33,92,5,64,54,65,70,77,80,95,26,46,11,43,10,39,37,88,13,61,51,87,3,28,38,9,55,67,79,86,49,58,60,7,25,17,94,84,40,57,50,96,81,2,0,23,83,8,12,24,15,97,75,91,20,22,78,4,59,72,6,30,56,53,18,99,21,76,45,69,42,14,34,62,27,90,52,47,63,71,73,93,1,89,82,35,16,32,74,68,98,48,41,29,31,19,36,85,
25: 14,17,50,35,37,69,31,81,9,12,32,18,43,83,76,60,93,78,59,30,73,42,72,90,52,22,82,8,77,98,29,94,87,20,57,26,53,19,1,65,70,16,84,27,0,58,54,74,88,92,56,34,28,5,24,89,25,3,96,79,2,23,99,49,7,55,62,85,39,63,75,15,91,6,86,36,71,66,4,13,38,48,41,33,64,45,95,80,11,46,44,10,47,40,21,97,68,61,51,67,
26: 64,38,99,9,75,48,18,52,63,42,86,50,3,74,4,71,40,21,37,78,95,83,88,67,49,60,24,41,29,2,15,81,79,55,10,28,47,32,70,97,20,13,0,6,96,73,56,33,68,85,34,66,94,12,51,23,58,84,65,16,59,39,31,57,17,11,87,22,30,92,7,89,53,62,82,54,27,5,14,43,46,77,91,26,44,98,8,90,19,76,61,36,80,93,1,35,25,72,45,69,
27: 54,52,69,81,45,70,66,10,21,30,49,96,14,79,28,47,99,43,55,76,38,1,12,82,40,0,5,19,39,58,36,26,93,56,6,68,91,80,73,4,89,94,59,67,3,18,9,92,78,95,11,42,33,15,48,22,57,25,41,37,60,97,44,20,84,35,88,23,77,62,16,8,87,98,86,13,74,17,63,53,90,65,46,72,7,34,83,31,75,32,24,51,61,29,71,2,27,50,64,85,
28: 64,47,85,50,10,86,49,97,66,98,69,7,17,39,14,30,44,71,62,54,94,82,74,12,51,96,37,63,18,4,0,3,35,90,52,48,92,68,32,8,11,61,19,65,27,55,87,38,41,1,16,89,20,57,88,13,53,2,77,60,99,23,15,6,31,29,46,83,25,67,79,45,84,5,73,26,93,40,80,58,72,95,36,9,91,21,59,43,76,24,75,33,70,22,78,56,42,34,28,81,
29: 55,13,72,45,34,61,40,42,46,85,41,5,84,62,51,44,68,23,87,18,94,81,12,19,63,20,3,74,79,4,14,39,48,36,88,26,49,99,71,96,7,56,95,21,89,65,25,93,29,37,54,16,11,58,75,35,2,31,83,86,8,97,0,50,9,27,15,22,10,70,77,73,28,91,24,92,30,6,1,52,66,57,80,43,67,78,38,98,32,60,82,17,64,90,76,53,47,33,59,69,
30: 58,71,37,49,26,73,56,91,38,74,76,63,3,47,96,51,12,95,18,80,30,1,19,24,16,32,64,81,75,55,59,87,11,20,22,72,34,86,78,83,65,46,99,8,4,68,17,92,67,60,35,29,93,43,10,13,98,31,21,36,84,94,7,62,50,6,27,14,82,90,54,40,5,79,2,42,57,70,28,23,52,89,44,77,97,15,41,33,61,53,85,45,9,69,25,48,39,0,66,88,
31: 60,14,52,35,13,69,31,2,75,37,58,89,65,90,29,51,57,39,98,26,62,0,83,17,15,1,95,61,85,46,40,28,79,63,80,56,25,48,41,47,44,12,30,49,81,94,19,87,16,9,77,96,71,97,66,32,20,50,11,3,7,99,64,18,84,43,24,4,33,67,8,70,23,73,92,5,42,91,21,38,22,86,27,10,59,34,36,88,68,74,82,54,6,45,55,76,78,93,72,53,
32: 98,51,80,69,37,52,94,53,32,83,71,95,66,62,20,9,30,96,27,47,88,33,77,21,34,42,29,85,41,55,57,93,10,38,49,54,84,59,0,26,7,70,86,79,18,90,15,58,28,91,68,39,75,73,97,31,24,2,6,36,99,13,8,14,65,3,82,48,5,19,74,92,44,63,60,72,78,61,1,40,45,12,67,56,17,25,81,22,35,64,4,87,11,76,23,50,89,46,16,43,
33: 84,66,83,41,32,92,39,62,88,38,19,45,47,20,25,94,4,9,16,55,50,81,61,77,3,73,89,91,54,70,42,34,36,78,95,43,87,12,2,15,18,93,22,17,33,65,60,97,5,46,82,28,10,74,79,48,96,51,31,69,27,14,75,23,49,11,35,72,63,85,24,71,44,57,64,90,99,13,80,98,67,0,6,8,21,76,7,53,37,52,86,1,30,26,59,56,40,29,68,58,
34: 67,49,52,68,57,28,95,14,39,77,8,13,23,40,32,36,44,83,75,70,59,34,82,53,86,31,1,91,29,0,89,85,4,94,69,93,79,71,54,3,26,37,30,38,81,42,2,21,97,64,35,84,62,20,43,74,9,48,90,73,60,22,55,25,16,10,88,7,76,78,87,96,92,17,24,51,19,56,33,63,61,18,12,41,50,45,66,99,80,72,47,5,46,58,27,65,6,15,11,98,
35: 2,40,26,75,98,4,56,38,34,80,78,9,95,18,51,8,70,29,62,64,47,91,68,46,57,36,45,94,7,63,86,27,5,65,25,3,61,13,35,0,14,12,30,72,85,15,89,77,83,44,90,67,59,10,31,97,20,79,21,28,60,69,48,19,84,1,11,33,16,53,73,24,55,32,54,50,41,49,82,93,23,99,76,92,22,6,96,17,66,81,71,43,74,39,52,42,37,87,58,88,
36: 68,80,73,53,35,48,34,2,33,71,49,77,92,4,59,22,19,21,90,84,43,41,6,69,87,99,95,56,72,42,27,18,37,52,36,7,91,94,12,97,8,65,9,70,1,96,26,85,54,50,28,3,66,61,13,88,78,83,75,17,24,76,55,23,29,14,0,30,86,5,40,57,81,62,15,51,20,39,47,67,25,63,93,11,82,79,98,58,10,89,32,38,31,46,44,74,16,45,64,60,
37: 46,49,62,79,17,48,27,6,64,96,59,41,78,53,47,99,18,54,25,97,73,9,20,98,14,61,44,33,51,2,55,23,16,77,81,1,65,22,66,84,72,92,50,37,7,42,21,8,15,35,67,38,90,88,3,89,12,52,4,24,74,87,19,13,83,10,70,31,45,85,29,95,5,82,94,56,76,30,0,91,71,57,26,11,80,40,34,39,93,43,60,69,75,36,68,63,32,86,58,28,
38: 71,74,88,35,91,38,49,27,57,23,21,39,84,90,64,31,6,36,66,73,3,61,75,1,42,34,89,62,51,15,95,32,92,24,26,16,80,54,76,28,2,72,97,68,44,4,18,99,82,79,60,25,17,5,83,50,78,20,22,67,47,59,65,45,40,58,81,14,19,48,96,41,30,13,0,46,53,98,63,85,77,37,94,52,9,87,93,86,11,69,29,10,8,43,55,70,56,12,33,7,
39: 26,72,30,12,57,34,47,53,66,33,77,74,45,55,50,29,65,16,99,1,11,41,2,17,25,82,32,67,23,7,86,49,79,10,98,90,40,97,70,36,84,6,8,95,44,83,54,59,4,71,81,58,14,37,28,38,0,20,43,76,3,22,64,15,75,19,5,56,35,88,27,96,87,60,21,91,46,63,18,51,39,94,31,93,52,78,24,42,80,85,9,13,61,68,92,48,69,73,62,89,
40: 94,86,82,14,70,59,65,90,31,3,9,48,87,19,23,41,0,12,42,60,81,51,69,54,68,85,44,27,17,34,28,71,20,8,62,43,40,30,83,97,4,79,15,25,21,16,58,6,45,39,67,32,74,96,55,18,95,33,73,10,52,80,24,66,36,75,91,22,88,76,49,92,99,7,1,89,78,93,61,2,5,72,13,35,29,98,46,37,56,26,57,47,77,50,64,38,11,84,63,53,
41: 70,30,80,15,90,49,59,48,9,78,12,92,46,36,13,57,24,74,44,4,94,27,67,41,10,55,69,58,7,16,77,45,52,65,62,83,11,31,84,66,53,0,64,26,81,38,17,5,8,99,61,35,85,25,93,33,60,20,82,2,95,29,98,68,28,56,1,14,89,72,86,96,3,39,91,42,50,87,73,34,21,63,22,79,18,47,75,32,97,54,88,6,43,37,40,71,19,23,51,76,
42: 42,77,58,44,93,99,26,31,27,63,72,22,86,62,92,50,14,85,95,29,43,82,23,17,87,80,41,65,56,35,51,57,7,81,67,1,5,33,30,78,84,25,19,34,8,97,45,76,6,37,12,2,47,69,66,4,96,38,0,73,20,15,21,24,10,54,70,89,3,52,40,18,75,53,61,88,39,74,71,79,59,83,91,55,49,90,64,94,28,11,98,46,36,60,13,48,16,68,32,9,
43: 23,54,24,89,59,63,52,40,48,20,7,80,10,51,0,87,77,95,26,67,16,38,98,75,90,32,25,33,69,6,31,15,1,43,46,39,83,94,4,64,96,28,91,36,9,45,8,76,37,21,66,81,86,74,56,97,50,14,85,42,99,34,5,18,92,44,11,17,82,27,29,12,53,93,79,60,13,41,73,3,68,49,35,61,55,88,2,78,58,19,72,30,84,22,70,47,71,57,65,62,
44: 68,21,75,42,99,28,73,43,52,5,81,65,37,26,6,85,56,44,67,40,14,96,53,58,19,57,84,39,87,94,1,83,9,61,90,11,17,82,54,86,24,46,27,30,18,12,2,98,63,50,33,16,13,60,36,41,80,95,47,34,62,10,66,7,74,55,64,35,38,29,8,3,91,31,15,72,79,20,23,97,32,92,45,89,0,49,22,78,76,69,59,4,51,93,48,88,25,70,77,71,
45: 69,89,31,57,21,16,61,51,60,52,28,74,87,29,90,76,55,7,46,79,9,66,80,82,49,26,24,83,20,99,54,34,11,37,48,62,45,17,78,0,71,5,33,63,95,91,13,68,8,43,12,56,25,59,41,65,10,94,84,4,75,35,14,38,22,97,88,50,15,19,2,47,53,36,73,70,58,3,1,44,39,32,18,96,40,23,72,6,81,42,86,93,64,77,27,92,30,85,98,67,
46: 33,29,81,43,1,72,83,21,54,16,34,75,68,9,74,6,65,46,56,99,59,92,27,76,58,25,78,40,17,86,10,37,19,98,0,20,55,15,28,31,35,71,64,91,14,12,48,18,23,11,94,2,84,39,97,67,79,60,3,13,24,26,93,57,36,4,87,85,5,80,49,7,89,66,82,95,53,32,62,47,22,69,63,44,30,61,90,88,70,8,42,51,45,50,77,38,52,41,96,73,
47: 70,46,60,7,65,20,89,30,33,59,92,17,64,77,52,86,40,66,87,63,28,24,69,56,3,97,38,80,44,91,29,88,41,96,6,54,78,71,55,39,15,5,25,99,0,13,11,84,26,95,37,9,34,8,74,98,48,23,72,57,50,14,22,2,49,12,68,36,79,42,18,81,43,27,51,10,94,58,73,76,93,67,16,35,85,47,31,75,4,32,19,21,53,82,45,62,1,90,61,83,
48: 21,15,53,66,46,24,90,68,51,88,36,97,59,80,23,55,10,47,38,58,94,79,56,0,77,11,62,1,61,39,17,30,81,98,84,95,43,28,67,71,12,22,44,19,40,4,87,20,92,54,72,2,6,99,18,35,31,3,25,86,42,5,70,32,52,69,8,60,13,7,83,14,57,76,91,93,33,48,41,49,27,65,9,73,85,96,34,37,16,26,45,89,75,82,50,63,74,29,64,78,
49: 78,83,99,77,94,41,53,79,68,40,55,52,56,19,60,43,91,38,42,89,57,18,11,28,88,64,36,29,22,9,37,17,20,24,85,44,39,96,80,65,7,73,50,59,0,98,15,46,5,92,72,81,63,35,12,14,75,90,87,54,45,95,76,33,84,16,93,6,3,1,82,86,10,71,47,25,23,69,62,32,70,58,48,26,97,31,49,4,67,34,61,51,2,74,66,8,30,13,27,21,
50: 22,80,13,89,57,93,4,76,33,96,20,47,83,73,2,61,44,55,17,58,95,35,12,66,75,34,41,28,9,7,91,23,86,49,6,38,42,16,50,24,98,71,5,63,26,64,51,70,79,3,82,92,97,18,37,14,52,78,87,99,77,94,48,90,15,0,21,27,43,11,31,60,74,29,45,72,84,30,25,46,53,88,40,1,32,8,62,67,56,39,81,68,85,59,10,19,65,54,36,69,
51: 87,95,51,38,85,27,11,69,17,77,58,62,90,54,1,92,29,74,48,21,18,53,5,42,36,63,66,15,2,56,86,39,7,19,24,13,75,32,98,4,9,3,14,97,37,55,64,61,6,22,94,31,28,99,25,8,59,49,65,16,71,89,91,67,34,82,12,88,50,68,33,23,73,93,80,30,57,0,46,79,96,40,43,26,78,41,52,76,84,10,81,70,20,35,45,72,60,44,83,47,
52: 63,71,81,11,60,27,74,26,51,29,44,46,38,2,56,30,57,92,64,69,22,66,88,90,68,97,99,76,15,83,10,24,62,86,13,25,8,53,89,72,6,58,16,35,82,41,23,50,96,47,17,98,37,18,61,7,9,20,94,43,1,73,80,54,59,33,79,12,93,5,14,65,42,48,21,85,75,91,28,84,36,78,55,45,70,0,95,4,19,67,3,49,40,31,77,52,39,34,32,87,
53: 25,80,50,52,6,55,94,59,8,39,82,78,98,46,73,62,87,44,21,18,2,36,5,74,92,22,17,48,3,65,35,23,51,20,54,70,14,91,64,12,83,86,31,77,40,29,84,93,60,47,72,27,4,85,15,97,26,19,89,96,11,9,28,58,81,34,76,0,69,49,88,1,95,41,38,68,43,30,33,7,66,75,13,32,90,56,63,37,99,24,16,10,71,67,57,53,61,42,79,45,
54: 71,90,53,0,63,60,81,61,49,32,62,5,82,70,25,13,85,75,27,57,23,1,58,65,36,11,26,6,21,78,96,98,14,29,3,54,92,38,12,15,30,59,67,16,74,69,2,91,94,64,56,79,73,52,31,40,17,89,87,51,43,83,72,35,84,9,24,45,28,33,8,76,7,99,19,66,44,34,41,95,88,46,4,97,86,55,22,37,47,77,42,80,39,68,10,48,20,18,93,50,
55: 78,63,85,3,62,76,36,52,59,83,22,46,28,21,9,47,33,74,64,41,95,7,90,57,53,29,10,91,13,42,67,20,97,71,27,60,77,68,17,44,93,81,8,5,72,1,48,16,87,30,24,69,99,96,31,66,43,51,11,86,80,15,88,38,70,35,6,19,58,37,61,18,82,55,50,0,54,26,75,40,89,12,2,34,25,73,84,79,23,92,49,98,4,39,65,32,14,45,94,56,
56: 50,65,10,17,75,34,67,48,70,72,46,37,39,18,32,4,83,9,77,51,7,19,98,60,35,94,56,49,96,6,78,82,53,85,81,42,74,21,29,13,63,22,0,97,86,76,15,91,88,92,36,47,71,12,55,20,16,33,2,58,24,31,52,1,5,93,38,80,3,73,27,54,84,23,69,99,30,57,44,26,68,8,64,61,45,41,25,66,43,89,87,11,40,95,79,62,59,90,14,28,
57: 40,52,66,35,80,34,54,93,43,22,55,60,37,92,32,98,0,17,29,88,90,78,11,91,63,51,19,68,61,56,31,89,99,2,8,73,96,20,6,94,27,49,70,7,47,10,18,97,21,45,86,74,76,33,42,15,50,62,44,81,69,5,1,9,16,28,82,25,13,84,65,12,3,24,71,46,95,87,26,36,57,79,67,58,39,41,48,14,64,38,72,83,30,23,53,85,77,75,59,4,
58: 21,56,98,76,64,49,77,19,35,60,36,39,54,11,18,65,73,80,10,52,20,9,3,55,38,74,62,29,66,16,89,70,31,15,41,2,82,53,6,93,63,99,72,12,28,90,24,81,5,96,61,30,92,43,85,51,8,48,83,88,78,47,33,13,1,42,27,87,69,23,40,44,91,95,17,7,50,32,58,94,75,86,4,46,67,0,71,26,14,97,79,84,25,34,22,57,68,37,45,59,
59: 45,7,26,71,80,93,14,76,88,55,13,61,73,34,32,24,49,82,75,23,72,10,38,30,11,78,56,83,59,19,84,44,54,48,85,94,8,74,40,81,3,0,52,62,27,89,95,12,25,6,29,15,28,9,35,21,96,50,5,57,77,86,91,43,64,2,60,58,22,1,66,98,41,4,17,33,47,18,39,63,92,69,20,97,46,36,53,79,99,67,65,90,87,42,68,37,31,70,51,16,
60: 50,4,77,94,5,56,99,95,55,42,32,65,69,79,18,40,23,30,78,34,46,3,53,20,44,96,81,45,63,0,47,15,76,31,70,10,98,86,21,28,14,89,72,51,83,38,6,93,58,16,7,62,84,25,68,60,37,27,43,1,11,82,49,19,9,33,54,13,80,64,17,90,2,39,29,24,12,73,41,88,71,97,8,35,57,87,85,66,22,75,48,67,92,52,74,59,61,91,26,36,
61: 58,37,45,16,39,34,43,56,73,4,49,29,91,97,60,77,57,8,99,22,88,66,74,23,5,69,30,86,50,95,84,52,80,93,36,18,33,0,44,40,12,98,92,25,10,78,20,54,9,41,27,79,90,72,94,31,87,81,26,68,15,46,85,1,51,63,71,42,21,2,6,14,28,7,89,61,35,67,19,75,11,59,24,76,32,47,13,17,53,62,70,38,3,82,64,55,65,96,48,83,
62: 99,32,9,65,73,68,31,49,0,70,83,30,11,15,36,92,6,52,39,20,23,37,90,38,8,34,44,76,25,82,21,59,89,53,61,85,12,96,77,24,54,84,47,79,27,4,72,87,35,95,67,14,2,51,1,33,80,45,16,97,93,71,43,3,28,19,60,13,10,62,40,66,78,86,22,98,88,5,7,75,69,46,18,91,63,57,55,26,50,41,58,17,74,64,94,81,56,48,42,29,
63: 82,23,54,99,19,81,98,72,57,89,21,50,42,59,39,5,61,25,85,38,43,26,69,9,94,56,83,78,6,95,29,52,74,27,4,11,65,47,20,92,36,97,3,30,41,51,62,24,88,67,12,68,40,73,14,35,10,7,37,63,60,17,86,31,76,91,93,70,66,1,79,46,8,15,13,22,90,34,45,48,71,32,53,96,58,80,75,2,33,44,49,16,55,0,18,87,77,28,64,84,
64: 51,64,42,19,90,16,37,32,88,66,7,53,55,77,63,61,9,35,22,74,78,50,70,56,29,95,40,18,97,59,98,6,31,3,0,69,20,47,62,93,84,39,15,26,79,81,96,23,67,87,58,71,30,65,91,5,33,11,1,54,73,13,25,10,45,72,46,38,89,41,92,99,57,82,76,36,68,8,60,94,80,2,21,86,43,17,48,12,75,83,27,4,14,28,52,24,34,85,49,44,
65: 81,50,85,20,4,55,39,8,13,28,76,47,19,36,49,77,48,35,32,96,60,72,10,7,11,51,90,57,31,67,87,42,99,93,6,66,34,53,59,5,95,33,12,71,17,74,25,56,75,61,45,18,16,22,91,0,52,43,82,98,2,21,15,83,1,73,23,44,65,3,64,27,37,88,80,97,9,79,63,89,24,94,62,29,46,78,69,41,92,70,58,14,68,84,26,30,54,86,38,40,
66: 66,23,41,82,40,67,77,88,18,2,52,19,25,50,39,65,85,34,78,17,61,20,37,11,64,74,72,83,87,57,1,26,38,94,58,14,69,28,91,84,16,27,89,32,75,13,6,0,49,15,98,60,81,96,54,36,79,4,21,8,90,12,76,95,99,92,5,10,35,31,86,97,56,9,30,47,45,59,48,53,44,93,43,63,3,33,51,29,71,62,24,22,70,68,46,80,73,42,55,7,
67: 1,15,55,80,78,44,47,24,39,59,28,65,50,4,6,96,81,57,66,82,67,49,5,32,68,41,62,33,97,29,94,60,99,36,76,69,92,17,2,84,25,3,88,42,95,11,34,72,38,22,43,63,74,20,91,85,7,52,93,70,21,18,16,12,71,98,87,23,64,53,35,90,40,54,46,77,45,0,37,19,56,26,61,58,73,31,27,13,30,86,48,8,79,9,14,89,10,83,75,51,
68: 87,38,45,8,55,81,12,20,32,88,6,74,51,48,29,7,30,43,77,39,36,54,49,57,95,1,76,65,86,83,27,22,94,58,56,2,82,78,28,96,4,35,63,53,24,3,31,46,90,18,80,52,26,9,66,73,33,93,69,13,19,40,60,11,5,67,47,42,97,14,41,99,44,15,34,64,79,84,71,98,89,17,0,23,70,68,59,50,72,21,10,16,92,75,37,61,91,62,85,25,
